"movieID","nb.Ratings","mean","sd","max","min","med"
242,117,3.99,1,5,1,4
302,297,4.16,0.85,5,1,4
377,13,2.15,1.07,4,1,2
51,81,3.46,1.16,5,1,4
346,126,3.64,1.08,5,1,4
474,194,4.25,0.85,5,2,4
265,227,3.86,0.89,5,1,4
465,85,3.56,1.06,5,1,4
451,170,3.35,1.23,5,1,4
86,150,3.94,0.98,5,1,4
257,303,3.75,0.92,5,1,4
1014,98,3.06,1.03,5,1,3
222,365,3.66,0.93,5,1,4
40,57,2.89,1.11,5,1,3
29,114,2.67,1.03,5,1,3
785,39,3.15,0.99,5,1,3
387,65,3.38,1.01,5,1,3
274,190,3.5,0.96,5,1,4
1042,28,3.14,1.08,5,1,3
1184,10,2.5,1.27,5,1,3
392,68,3.54,1.01,5,1,4
486,64,3.8,0.88,5,1,4
144,243,3.87,0.94,5,1,4
118,293,3.22,1.11,5,1,3
1,452,3.88,0.93,5,1,4
546,254,3.03,1.01,5,1,3
95,219,3.81,0.91,5,1,4
768,52,3.08,1.03,5,1,3
277,71,3.46,1.08,5,1,4
234,280,3.77,0.99,5,1,4
246,124,3.94,1.02,5,1,4
98,390,4.29,0.84,5,1,4
193,157,3.92,0.77,5,2,4
88,213,3.54,1.01,5,1,4
194,241,4.06,0.83,5,1,4
1081,8,2.75,1.16,4,1,3
603,209,4.39,0.71,5,2,5
796,36,3.08,1,5,1,3
32,81,3.79,1.06,5,1,4
16,39,3.21,1.03,5,1,3
304,149,3.54,0.95,5,1,4
979,35,3.2,0.99,5,1,3
564,27,2.04,1.06,4,1,2
327,175,3.38,1.08,5,1,3
201,89,3.52,1.18,5,1,4
1137,29,3.97,1.05,5,1,4
241,128,3.55,1.06,5,1,4
4,209,3.55,0.97,5,1,4
332,143,3.46,0.96,5,1,4
100,508,4.16,0.98,5,1,4
432,174,3.77,1.11,5,1,4
322,218,3.09,0.98,5,1,3
181,507,4.01,0.92,5,1,4
196,251,3.92,0.9,5,1,4
679,107,3.05,1.04,5,1,3
384,69,2.78,1.01,5,1,3
143,222,3.77,1.16,5,1,4
423,300,3.83,1.04,5,1,4
515,201,4.2,0.9,5,1,4
20,72,3.42,1.23,5,1,4
288,478,3.44,1.11,5,1,4
219,111,3.17,1.31,5,1,3
526,124,3.83,0.95,5,1,4
919,96,3.79,1.2,5,1,4
26,73,3.45,0.9,5,1,3
232,101,3.21,0.89,5,1,3
427,219,4.29,0.74,5,1,4
512,57,4,1.12,5,1,4
15,293,3.78,0.98,5,1,4
1049,25,2.52,0.96,4,1,3
416,64,3.48,1.07,5,1,3.5
165,64,4.11,0.86,5,1,4
690,155,3.46,1.07,5,1,4
248,160,3.67,0.94,5,1,4
1444,19,2.47,0.96,4,1,3
5,86,3.3,0.95,5,1,3
229,171,3.11,0.96,5,1,3
237,384,3.71,0.94,5,1,4
480,179,4.28,0.71,5,2,4
54,104,3.24,0.83,5,1,3
366,47,3.34,1.01,5,1,3
518,89,3.65,1.02,5,1,4
403,201,3.43,0.95,5,1,4
111,272,3.49,0.96,5,1,4
625,82,3.33,0.75,5,1,3
338,91,2.66,1.19,5,1,3
25,293,3.44,1.03,5,1,4
1016,137,3.46,1.04,5,1,3
154,174,3.75,0.98,5,1,4
275,268,4.01,0.9,5,1,4
1153,19,3.47,0.96,5,2,3
498,152,4.18,0.76,5,2,4
382,111,3.59,1.03,5,1,4
209,191,3.91,1.01,5,1,4
23,182,4.12,0.85,5,2,4
294,485,3.16,1.1,5,1,3
208,200,3.94,0.9,5,2,4
685,157,3.36,0.91,5,1,3
328,295,3.42,1.02,5,1,4
496,231,4.12,0.99,5,1,4
132,246,4.08,0.96,5,1,4
174,420,4.25,0.89,5,1,4
96,295,4.01,0.98,5,1,4
151,326,3.63,1.1,5,1,4
307,188,3.52,0.98,5,1,4
648,67,4.03,0.83,5,1,4
21,84,2.76,1.05,5,1,3
832,22,2.55,1.1,5,1,3
514,180,3.91,1.06,5,1,4
789,47,3.57,0.99,5,1,4
485,125,3.82,1.05,5,1,4
317,102,3.91,0.86,5,1,4
195,301,3.93,0.97,5,1,4
200,206,3.83,1.01,5,1,4
385,208,3.56,1.07,5,1,4
750,124,3.85,1.06,5,1,4
264,101,2.74,0.91,5,1,3
245,240,3.11,0.98,5,1,3
135,259,3.97,1.03,5,1,4
1147,21,3.67,0.86,5,1,4
471,221,3.61,0.86,5,1,4
658,79,3.42,1.05,5,1,3
140,61,3.21,1.13,5,1,3
379,43,2.98,1.2,5,1,3
815,112,3.23,0.89,5,1,3
479,179,4.25,0.69,5,2,4
368,31,1.9,1.11,5,1,1
1211,12,3.42,0.79,5,2,3
1134,38,3.32,1.16,5,1,3
836,26,3.77,0.99,5,2,4
272,198,4.26,0.83,5,2,4
756,128,2.9,1.03,5,1,3
787,13,3.23,0.93,5,2,3
14,183,3.97,1,5,1,4
955,49,3.41,1.14,5,1,4
419,178,3.72,0.99,5,1,4
405,344,3.31,0.98,5,1,3
504,122,3.82,0.95,5,1,4
466,52,3.6,1.05,5,1,4
268,255,3.79,1.07,5,1,4
117,378,3.69,0.98,5,1,4
273,223,3.57,1.01,5,1,4
559,137,3.18,1.07,5,1,3
794,46,3.65,0.9,5,1,4
323,240,2.93,1.1,5,1,3
177,137,3.86,0.91,5,1,4
231,142,2.68,0.98,5,1,3
2,131,3.21,0.97,5,1,3
137,171,3.9,1.05,5,1,4
1336,10,1.8,0.92,3,1,1.5
164,151,3.59,0.91,5,1,4
281,146,3.14,0.89,5,1,3
1240,26,3.65,1.32,5,1,4
298,194,3.77,0.96,5,1,4
443,162,3.81,0.87,5,1,4
1035,68,3.16,0.94,5,1,3
79,336,4.04,0.8,5,1,4
258,509,3.8,0.99,5,1,4
455,145,3.26,1.07,5,1,3
755,96,3.31,0.91,5,1,3
673,86,3.52,0.89,5,1,4
172,367,4.2,0.92,5,1,4
1217,39,2.87,1.13,5,1,3
719,29,2.41,1.05,4,1,3
1267,33,3,0.9,4,1,3
930,80,2.7,1.01,5,1,3
216,290,3.91,0.89,5,1,4
1079,45,2.24,1.15,5,1,2
452,66,2.67,1.09,5,1,3
61,59,3.86,0.97,5,1,4
48,117,4.09,0.97,5,1,4
360,10,3.2,1.48,5,1,3.5
77,151,3.28,0.95,5,1,3
476,160,3.02,1.1,5,1,3
483,243,4.46,0.73,5,1,5
748,316,3.12,1.14,5,1,3
220,66,3.36,1.15,5,1,3
255,172,3.36,1.09,5,1,3
280,85,3.19,1.07,5,1,3
202,280,3.76,0.94,5,1,4
408,112,4.49,0.77,5,1,5
235,217,2.85,1.17,5,1,3
228,244,3.82,0.96,5,1,4
1098,42,3.69,0.9,5,1,4
347,137,3.51,1.07,5,1,4
178,125,4.34,0.72,5,2,4
478,104,4.12,0.84,5,2,4
688,44,1.84,1.08,5,1,1
10,89,3.83,1.01,5,1,4
127,413,4.28,0.93,5,1,5
106,71,2.89,1.01,5,1,3
69,321,3.85,1.08,5,1,4
944,43,3,1.09,5,1,3
790,66,2.91,1.06,5,1,3
1091,43,2.72,0.98,4,1,3
214,114,3.35,1.16,5,1,3
1028,148,3.04,1.09,5,1,3
554,102,2.8,1.08,5,1,3
109,130,3.43,1.09,5,1,4
171,65,3.88,1.01,5,1,4
318,298,4.47,0.83,5,1,5
568,230,3.65,0.97,5,1,4
842,27,3.15,1.1,5,1,3
65,115,3.54,0.96,5,1,4
591,178,3.6,0.85,5,1,4
401,76,2.8,1.13,5,1,3
339,47,3.26,1.11,5,1,3
746,119,3.66,0.92,5,1,4
68,134,3.42,1.11,5,1,4
7,392,3.8,0.98,5,1,4
1018,32,3.19,0.86,5,1,3
218,171,3.46,0.91,5,1,3
623,39,2.92,1.09,5,1,3
334,64,3.36,1.16,5,1,3
344,55,3.65,1.13,5,1,4
145,65,2.45,1.09,5,1,3
56,394,4.06,1.15,5,1,4
89,275,4.14,0.91,5,1,4
141,72,3.5,0.73,5,2,4
576,93,3.02,1.02,5,1,3
133,171,3.87,1.07,5,1,4
153,247,3.79,0.95,5,1,4
813,56,3.89,1.02,5,1,4
872,42,3.1,1.28,5,1,3
146,10,2.5,1.18,4,1,3
507,98,3.82,0.98,5,1,4
367,170,3.46,0.92,5,1,4
468,64,3.31,1.07,5,1,3
595,64,3.09,0.99,5,1,3
11,236,3.85,1.07,5,1,4
520,124,4.1,0.85,5,2,4
82,261,3.72,1.01,5,1,4
501,123,3.5,1,5,1,3
3,90,3.03,1.21,5,1,3
695,13,2.92,1.26,5,1,3
198,127,4.01,0.88,5,1,4
189,66,4.11,0.91,5,1,4
767,11,2.18,1.33,4,1,2
705,137,3.99,0.99,5,1,4
64,283,4.45,0.77,5,1,5
357,264,4.29,0.84,5,1,4
484,138,4.21,0.76,5,2,4
508,215,3.6,0.97,5,1,4
303,134,3.69,0.97,5,1,4
215,212,3.7,1.03,5,1,4
749,51,3.18,1.07,5,1,3
829,34,2.65,1.01,5,1,3
204,350,3.83,0.91,5,1,4
1295,7,2.57,1.4,5,1,3
33,97,3.45,1.06,5,1,4
160,69,3.46,1.08,5,1,4
321,169,3.13,1.04,5,1,3
343,124,3.1,1.15,5,1,3
227,161,3.28,1.05,5,1,3
191,276,4.16,0.82,5,1,4
903,18,3.11,1.02,5,1,3
183,291,4.03,0.93,5,1,4
724,76,3.49,0.96,5,1,4
430,93,4,0.99,5,1,4
1197,45,3.56,0.81,5,1,4
134,198,4.29,0.85,5,2,5
751,180,3.43,0.92,5,1,3
212,92,3.46,1.24,5,1,4
256,16,3.56,1.09,5,1,4
662,82,3.43,0.97,5,1,3
984,44,2.86,1.29,5,1,3
1067,44,3.45,1.11,5,1,4
410,162,3.13,1.22,5,1,3
879,136,3.27,1.01,5,1,3
271,211,3.23,1.17,5,1,3
1086,21,3.29,1.15,5,1,3
649,50,3.4,0.9,5,1,3
951,39,2.82,1.1,5,1,3
197,239,4.1,0.92,5,1,4
678,219,2.81,1.02,5,1,3
199,165,4.18,0.83,5,1,4
709,104,4.03,0.9,5,1,4
169,118,4.47,0.82,5,1,5
597,206,3.15,0.98,5,1,3
1393,9,2.11,0.78,3,1,2
333,251,3.59,1.04,5,1,4
1115,29,3.41,0.91,5,1,4
577,41,2.22,0.99,4,1,2
378,101,3.72,1.09,5,1,4
425,85,3.74,0.99,5,1,4
959,64,3.47,1.1,5,1,4
1224,12,2.67,0.89,4,1,3
1017,50,3.24,1.02,5,1,3
175,208,3.82,1.11,5,1,4
286,481,3.66,1.17,5,1,4
558,70,3.67,1.1,5,1,4
66,162,3.55,0.93,5,1,4
206,50,3.38,1.12,5,1,4
402,170,3.46,1.01,5,1,4
640,82,3.02,1.32,5,1,3
522,35,3.77,1.14,5,1,4
62,127,3.14,1.01,5,1,3
12,267,4.39,0.83,5,1,5
291,127,3.37,0.95,5,1,3
462,148,3.8,0.91,5,1,4
612,34,3.94,0.81,5,2,4
758,21,1.71,0.9,4,1,1
845,176,3.47,0.98,5,1,3
163,92,3.55,0.94,5,1,4
1451,15,3.87,0.74,5,3,4
250,197,3.48,1.11,5,1,4
823,82,2.88,0.89,5,1,3
186,251,3.84,0.93,5,1,4
731,39,3.15,0.84,5,1,3
71,220,3.78,0.98,5,1,4
781,84,3.33,0.97,5,1,3
176,284,3.95,0.93,5,1,4
1181,10,2.5,1.08,4,1,2.5
78,33,2.45,1.12,5,1,2
436,99,3.54,0.92,5,1,4
631,119,3.62,1.03,5,1,4
716,58,3.16,1.23,5,1,3
188,170,3.68,0.95,5,1,4
699,102,3.68,0.96,5,1,4
604,81,4.01,0.78,5,2,4
97,256,3.79,1.04,5,1,4
173,324,4.17,1,5,1,4
460,28,3,1.09,5,1,3
715,87,3.28,1.17,5,1,3
17,92,3.12,1.18,5,1,3
315,160,4.1,0.86,5,1,4
505,68,4,0.75,5,2,4
279,28,3.29,1.12,5,1,3.5
80,68,2.76,0.99,5,1,3
238,256,3.88,1.01,5,1,4
60,64,4.02,1.06,5,1,4
325,128,2.55,1.3,5,1,2
407,43,2.51,1.01,5,1,2
531,129,3.92,0.92,5,1,4
587,14,3.57,0.51,4,3,4
892,53,2.75,1.05,5,1,3
1047,134,2.84,1.01,5,1,3
47,133,3.6,1.07,5,1,4
217,120,3.16,1.08,5,1,3
259,162,2.69,1.14,5,1,3
596,127,3.38,1,5,1,3
960,25,3.24,1.3,5,1,4
211,206,3.91,0.92,5,1,4
938,25,2.88,1.09,5,1,3
1060,39,3.05,1.15,5,1,3
404,101,3.67,0.88,5,1,4
305,87,3.64,1.01,5,1,4
210,331,3.93,0.88,5,1,4
278,60,3.23,1.16,5,1,3
770,57,3.39,0.94,5,1,4
252,158,2.94,1.05,5,1,3
156,148,3.99,0.98,5,1,4
1110,41,2.85,1.2,5,1,3
350,41,3.15,1.22,5,1,3
431,153,3.54,1.08,5,1,4
475,250,3.88,1.08,5,1,4
182,226,3.95,0.96,5,1,4
50,583,4.36,0.88,5,1,5
365,48,3.21,1.13,5,1,3
187,209,4.19,0.92,5,1,4
289,259,2.98,1.23,5,1,3
185,239,4.1,0.92,5,1,4
712,51,3.08,0.77,5,1,3
94,137,3.09,1.04,5,1,3
742,267,3.64,0.95,5,1,4
762,115,3.39,0.96,5,1,3
732,180,3.65,0.88,5,1,4
168,316,4.07,0.99,5,1,4
550,151,3.28,1.02,5,1,3
849,53,2.72,1.03,5,1,3
406,49,2.45,0.98,4,1,3
150,157,3.83,1.06,5,1,4
869,24,3,1.06,5,1,3
184,116,3.43,1.18,5,1,4
371,67,3.16,1.3,5,1,3
720,86,3.02,1.12,5,1,3
873,81,2.96,1.05,5,1,3
381,100,3.55,1.02,5,1,4
922,34,3.82,1.14,5,1,4
57,40,4,1.15,5,1,4
306,96,3.95,0.92,5,1,4
370,39,2.82,1.17,5,1,3
249,130,3.25,1.13,5,1,3
721,54,3.44,1.14,5,1,3.5
611,40,4.1,0.87,5,2,4
142,57,3.07,1.02,5,1,3
943,40,3.48,0.91,5,1,4
126,97,3.8,1.06,5,1,4
824,49,2.76,1.03,4,1,3
8,219,4,1,5,1,4
58,175,3.65,0.84,5,1,4
680,34,2.56,1.46,5,1,2.5
741,58,3.45,1.17,5,1,4
1061,29,2.93,1.13,5,1,3
448,85,3.39,0.98,5,1,3
900,42,3.69,1,5,1,4
941,46,3.07,1.14,5,1,3
905,27,3.22,0.93,5,1,3
1497,2,3,1.41,4,2,3
55,149,3.7,1.02,5,1,4
744,92,3.46,0.95,5,1,3
642,89,3.48,0.99,5,1,4
1015,12,2.83,1.34,5,1,3
121,429,3.44,1.12,5,1,4
301,230,3.3,1.1,5,1,3.5
81,110,3.55,1.12,5,1,4
284,193,3.16,1.04,5,1,3
740,63,3.48,1.13,5,1,4
22,297,4.15,0.96,5,1,4
864,86,3.16,0.92,5,1,3
1099,13,3.46,1.39,5,1,4
961,34,3.62,1.21,5,1,4
812,18,3.11,1.08,5,1,3
240,156,2.79,1.26,5,1,3
376,24,2.83,0.76,5,2,3
931,57,2.16,0.9,4,1,2
717,82,2.82,1.15,5,1,3
399,89,3.3,0.93,5,1,3
1039,90,4.01,0.85,5,2,4
1114,10,3.3,1.34,5,1,3.5
292,114,3.67,0.98,5,1,4
561,59,3.07,1.1,5,1,3
901,12,1.92,1.51,5,1,1
70,251,3.66,0.89,5,1,4
417,73,3.1,1.02,5,1,3
809,43,2.91,1,5,1,3
540,43,2.51,0.86,4,1,3
293,147,3.8,0.82,5,1,4
497,68,3.84,0.97,5,2,4
1462,7,3.71,0.95,5,3,3
1246,7,1.57,0.79,3,1,1
655,227,3.88,0.85,5,1,4
13,184,3.42,1.03,5,1,4
588,202,3.79,0.98,5,1,4
409,70,3.14,0.98,5,1,3
739,164,3.32,1.09,5,1,3
661,88,4.1,0.82,5,2,4
665,100,2.83,1.1,5,1,3
692,164,3.63,0.95,5,1,4
439,5,1,0,1,1,1
632,58,3.9,0.93,5,2,4
1198,7,3.14,1.21,5,1,3
609,60,3.58,0.79,5,2,4
225,109,2.91,1.08,5,1,3
128,65,3.54,1.03,5,1,4
866,119,3.32,1.15,5,1,3
295,77,3.4,1,5,1,3
49,81,3.32,0.89,5,1,3
626,4,3.25,1.71,5,1,3.5
707,70,3.93,1.04,5,1,4
586,34,2.68,0.91,4,1,3
593,12,3.17,1.59,5,1,3.5
147,185,3.47,1.07,5,1,4
1220,30,3.33,1.18,5,1,3
492,59,3.86,0.82,5,2,4
620,43,3.09,0.75,4,2,3
161,220,3.48,1.04,5,1,4
1070,27,3.74,1.02,5,1,4
449,117,3.03,1.07,5,1,3
948,48,2.17,1.1,4,1,2
509,121,3.85,0.92,5,1,4
870,9,2.78,0.67,4,2,3
39,87,3.26,1.03,5,1,3
1100,8,2.62,1.06,4,1,2.5
820,93,2.77,1,5,1,3
660,153,3.76,0.97,5,1,4
1022,32,3.44,1.37,5,1,4
120,67,2.24,1.1,5,1,2
780,69,3,1.22,5,1,3
44,79,3.34,1.01,5,1,3
686,50,3.68,0.94,5,2,4
28,276,3.93,0.81,5,2,4
729,81,3.48,0.92,5,1,4
52,91,3.77,0.91,5,1,4
230,199,3.45,1.03,5,1,3
506,90,3.86,0.95,5,2,4
566,179,3.57,0.85,5,1,4
774,32,2.94,1.29,5,1,3
1003,8,2.25,1.04,4,1,2
433,171,3.69,1,5,1,4
99,172,3.71,0.9,5,1,4
1288,7,3,1.41,4,1,4
190,124,4.14,0.9,5,1,4
1010,44,3.25,1.14,5,1,3
877,52,2.54,1.13,5,1,2
487,68,4.1,0.83,5,2,4
1052,25,2.28,1.17,5,1,2
287,78,3.59,0.9,5,1,4
659,115,4.08,0.86,5,1,4
927,6,3.17,1.17,4,1,3.5
696,79,3.14,0.84,5,1,3
269,315,3.93,0.95,5,1,4
179,221,3.91,1.16,5,1,4
440,14,1.64,1.01,4,1,1
806,50,3.46,0.93,5,1,4
572,29,2.76,0.95,5,1,3
654,147,4.14,0.98,5,1,4
324,125,3.14,1.3,5,1,3
736,78,3.94,0.93,5,1,4
92,104,3.62,0.99,5,1,4
461,74,3.62,0.81,5,2,4
129,129,3.82,0.95,5,1,4
9,299,3.9,1.04,5,1,4
152,82,3.63,1,5,1,4
233,124,3.29,0.99,5,1,3
589,43,4.02,0.91,5,2,4
203,182,3.87,0.91,5,1,4
1034,27,2.52,1.16,5,1,2
923,58,4.16,0.87,5,2,4
463,71,3.86,1,5,1,4
122,106,2.34,1.11,5,1,2
310,145,3.6,0.89,5,1,4
285,162,4.27,0.87,5,1,4
447,121,3.5,0.98,5,1,4
412,93,2.4,1.13,5,1,2
1428,12,3.67,0.78,5,3,3.5
977,49,2.69,1.02,5,1,3
1065,53,3.49,1.37,5,1,4
421,106,3.59,1.17,5,1,4
937,37,3.41,1.07,5,1,4
583,37,3,1.18,5,1,3
110,31,2.52,1.12,5,1,3
251,46,4.26,1,5,1,5
831,91,2.46,1.09,5,1,2
543,21,3.62,1.2,5,1,4
926,101,2.7,1.06,5,1,3
155,98,3.1,1.14,5,1,3
53,128,2.95,1.33,5,1,3
393,192,3.41,0.97,5,1,4
91,143,3.59,1.09,5,1,4
477,95,3.21,1.18,5,1,3
472,158,3.08,1.1,5,1,3
761,44,3.05,1.03,5,1,3
1286,17,3.71,1.1,5,2,4
93,112,3.72,1.07,5,1,4
644,35,3.77,1,5,1,4
982,20,2.8,1.2,5,1,3
491,67,3.79,0.84,5,2,4
511,173,4.23,0.87,5,2,4
397,12,2.58,1,4,1,3
